,0,2,3,4,5,6,8,10
1,,,,,,7.692,20.000,70.000
2,4.615,10.000,,24.615,,31.538,6.923,21.538
3,6.299,14.173,,14.173,,17.323,32.283,15.748
4,2.400,4.800,,5.600,,24.800,42.400,19.200
5,7.627,,3.390,,3.390,,17.797,67.797
